,text,label,id
8965,"шо в фандоме творится,  
что пл за ребусы хуебусы¿ 
                 че прОисХодИит 
Тайлер пляя 🤡 https://t.co/3UBMdTtscm",negative,1271533121050206212
8966,@OfficialMonstaX Хорош 😍,positive,1321075673671389184
8967,"@urbeckxenocide Посмотри на сайте  Bang bang education, он там один. Ссылка почему-то не вставляется",neutral,1258645304146001921
8968,"@OriharaReya3000 НАДО НАПИСАТЬ ЭТО
она там реально такой план сука придумывала

оооо я помню помню 👁👁",negative,1330612304644337669
8969,Вздох Рин пиздани им плиз они даже меня задрали https://t.co/IXTlAtjbw6,negative,1242178709899149315
8970,"обожаю этот тип отношений, когда вы как бы по кусочкам дополняете мысли, действия",positive,1306949421377228800
8971,@yutauzumaki_ ДА СДЕЛАТЬ а что по мне непонятно с кем давно я стэем стала?? ну ты блин,negative,1294602782910095361
8972,"Б.Өсөхбаяр: Аялагчид түүх соёлын өв, дурсгалд хүндэтгэлтэй хандах тал дээр дутагдалтай байна https://t.co/MtVN9KKO3k via @arslanmn",skip,1293709689780240384
8973,@darias_twt Ты смешная😅😅😅,positive,1250765041567178753
8974,@noenyanwho Таакс спасибки!!!,speech,1305515019757596672
8975,В Хабаровске арестовали поддерживавшего Фургала координатора штаба Навального : ЗакС.Ру : новости Федеральные https://t.co/vUVQo2Wzj3,neutral,1295385708501377027
8976,"Сборник плясок цыган .Ай,  да ромалэ !  Ай ,да  чавалэ! https://t.co/4yLQJHffoH через @YouTube",neutral,1289104729851727872
8977,@vlamoikyesepen @241179taya Так и есть👍,positive,1213561024034590723
8978,@babybubuhyun а ты кто?🥺,neutral,1339503851636973569
8979,@horny_ataka а мне кажется неплохая идея,positive,1318232375961190400
8980,"@ru_rbc Посадить и тех, и других...",negative,1287022073387327488
8981,@mrs_abomination ну настя(((((((,neutral,1272644699694735361
8982,"@zombak Шикарно, надо проверить",positive,1262939784890265603
8983,@aiden_wlt рассольник 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗,skip,1312461751858786304
8984,"@ukrpravda_news Из той оперы.Глаза бояться, руки из жопы, но я не сдаюсь.",negative,1242058744407773184
8985,"Дедрадио5 то есть ты хочешь сказать, что ты лайкаешь не все мои твиты?😡

Пздц, удаляюсь отсюда",negative,1315037255833092098
8986,@nevzorova_kira А меня вчера в 3 ночи галюцинации до слёз довели 👍👍,negative,1295610363791187968
8987,@Egor_3710 ты это хочешь тут обсудить ???,neutral,1302676742608498695
8988,нуу https://t.co/9uUKrebeql,skip,1313736350529658880
8989,"@spinaza500 С любовью, Виктор",positive,1291331007677960192
8990,"@hello_hella И по-моему Бортников, что-то такое",neutral,1244176259757850625
8991,@prysvyatoy_ это гдеее на вилюйском тракте?,neutral,1239463606913204229
8992,так странно я очень сильно ждала его буквально полгода назад но сейчас из-за карантина я не чувствую абсолютно никакой радости,negative,1263998091688054784
8993,Начинать рисовать новый комикс забросив старый - это не самая хорошая идея честно говоря.,negative,1336680678180745219
8994,"бля, заебался материться, надо бы как то перестать, а то пздц какой то :/",negative,1315147649918603264
8995,"МОЯ. ХОТЕТЬ. ЕСТЬ. И СПАТЬ. 
а вместо этого моя - НЕАДЕКВАТИТЬ https://t.co/Iu2ZLNsd4B",skip,1335962483295744000
8996,"Вам грустно? 
Мне — да",negative,1322294777497427969
8997,"@zaynmali5w Ору 😂
Ну спасибо, ля",positive,1256572328114360321
8998,@fayris_ Настоянный на ней самогон....,neutral,1317918767842775041
8999,Минфин рассказал о будущем льготных ставок по ипотеке https://t.co/5llQgT9seH,neutral,1238061451052343297
9000,"я оплатил две карты сонмина)))
минус 580 рублей",neutral,1317080896911147008
9001,"@sannyy_sander Хочу хочу!
У нас ведь разница во времни Санни 😗😗
Все хорошо!!!мы обязательно порисим!",positive,1243028668835926016
9002,@Semionych @timogen888 @Komodsky @MazurikDm @Olegpro13 @Graf_CbIP С хуявиной... https://t.co/CBAbUWstb1,neutral,1307338325636845568
9003,"@natal_evna все прекрасны 💙
но по настроению я чаще всего ричард, что-то напевающий себе на english, пока иду по делам",positive,1301517193738358784
9004,@hongjoongscoat НЕТ Я ВОУД В ТАНЦЕ,neutral,1248531608262623232
9005,"@CoccoSvetlana @Wasjuki @botanicivic @elitablog Не знаю,  я при этом не присутствовала!",neutral,1329164955195744257
9006,"ну, как бы... зачем все так усложнять https://t.co/WWjW1PMFYX",negative,1307210353231749125
9007,"Ну че, ТИНДЕР, ГОТОВЬСЯ 😉😉😉
Поставила фильтр на девушек, наслаждаюсь https://t.co/3gKYhFZAt3",positive,1219291110205526018
9008,"@great_knee я где-то видела ник ""дети нюхает бомжа"". Весело)",positive,1291725674919727105
9009,@SKYYDEL Молодец! ☺♨️🎆,positive,1272449110902288384
9010,информация для размышления в блевниках только что играли фостер зе пипл @insultzhopi,neutral,1299822506157711360
